module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x500228,32,FUN_180500228,,,05f5424b51b759e3f371487e7563f2a0e33e4e3395f5dbf80e10476325992fab,undefined FUN_180500228(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x500234,70,FUN_180500234,,,56866dfcad9239dfc1a0dd62256800f5c9d63da0bba29564f81632c18280e718,undefined FUN_180500234(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x50027c,229,FUN_18050027c,,,bf8bf71a99b31d24722a84520947f14b93774161a8d9c65a2b3498c85dc1f2de,undefined FUN_18050027c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x500364,92,FUN_180500364,,,ee90fb825f6216048115c208c9b21e2f5d9d1a9df4224e02e0761b9155485424,undefined FUN_180500364(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x5003c0,269,FUN_1805003c0,,,2919791af9378389de0311de17f0926be2e7aafe58fcd2723a8e1a17efbf10c0,undefined FUN_1805003c0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x5004d0,117,FUN_1805004d0,,,b7edaa3068c85e5141b6cb870fcbc16d63e9a5d0f5671b01c473bed7fef82168,undefined FUN_1805004d0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x500548,387,FUN_180500548,,,735158f879c4720c90041e5d1684ff435b9135d021f20969dbe31596777adecc,undefined FUN_180500548(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x5006cc,216,FUN_1805006cc,,,54641fe5920517b9192814c1562033adea01118302e48a43a9523ad3b6335c32,undefined FUN_1805006cc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x50079c,143,FUN_18050079c,,,238b6cc98fc7c6cec678c831edbb77890054852bd61d893869f5ea53ae16d951,undefined FUN_18050079c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x50082c,463,FUN_18050082c,,,9c6d69967d1798c6f770400679b194957ab76568333d53fa95b250339009fdf0,undefined FUN_18050082c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x5009fc,379,FUN_1805009fc,,,d99661fa04637fecf98da4ac656a21e05ae76b40f4a9e62b8a3ecd491a5c8fdd,undefined FUN_1805009fc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x500b78,304,FUN_180500b78,,,8f8225476b69675dc8bef7cbdab7ecf6b2d2f9a46946fad73524b3f55331003b,undefined FUN_180500b78(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x500ca8,170,FUN_180500ca8,,,230f78bd61ff39b3fcd8e35e78acc96f815b12fd6e3a2788823fdabd934e594b,undefined FUN_180500ca8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x500d54,154,FUN_180500d54,,,1b712415971ecbcfe3ba5fbb8fd62aaae30162814c51c6fbbdb598e4b80056fe,undefined FUN_180500d54(),ghidra,clean,
