module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x3011f0,4530,FUN_1803011f0,,,724cc1d67843a4c01938dc58c82bd8e749f3d24c9c3bb20b904a9e1535d2f5b2,undefined FUN_1803011f0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x3023b0,2040,FUN_1803023b0,,,b7d9fa272a9ef655f942fe0e1eef22496872bc36c6bda598097cc9dc162062ec,undefined FUN_1803023b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x302bb0,4530,FUN_180302bb0,,,5fac6cbf1a419b62f890650fc5bf2de2d6ec37d66bdd001abedfbfb31799e440,undefined FUN_180302bb0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x303d70,3037,FUN_180303d70,,,abb0b522518db8162710f9ffa45ba047f534c86039b3df54aae2bf69c1e16c6b,undefined FUN_180303d70(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x304950,3516,FUN_180304950,,,3c3199bf812e055abe77bda314ce1575c3def2dc924e80bfea78aa06f5d9b187,undefined FUN_180304950(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x305710,4530,FUN_180305710,,,3c8a23f93a259488b6bd5d8ebc6b821a0183590adcde172f8fc610a94e81e0a9,undefined FUN_180305710(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x3068d0,4530,FUN_1803068d0,,,7e5b45727cd31f6b7626f67667785e37b5fbf22a208126fc7ac54fb60ef1a79b,undefined FUN_1803068d0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x307a90,4530,FUN_180307a90,,,3a28b7daa4d27cda606413a56251d4d3828eed2f838e155827f4f2aa5f54987e,undefined FUN_180307a90(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x308c50,4530,FUN_180308c50,,,226947dd9cd1868b11db43f8910d8258b5be017d1cfbcf824c413dee811207c5,undefined FUN_180308c50(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x309e10,3516,FUN_180309e10,,,6159bc9fbc40484ab0fb661e2f5a1ee810b995b01438b3c24abb771cb4a3a18c,undefined FUN_180309e10(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x30abd0,4550,FUN_18030abd0,,,17b5a68ca0d1b02674bde4b2a5b9201817292894e55bf4cf64875615f298a310,undefined FUN_18030abd0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x30bda0,5074,FUN_18030bda0,,,b837818a4303baaa34ac3730b1f1c60c835bcf1d90280f4e1c8860da37c5fbc4,undefined FUN_18030bda0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x30d180,5074,FUN_18030d180,,,1eeb85aad065be1f0cc432a62aad2b1fcd2e5d0422202c139e06566e23fc4034,undefined FUN_18030d180(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x30e560,4550,FUN_18030e560,,,be05760e49a8871a040e6a50ab10f77318447ada4932b74a98290d9514cb5f41,undefined FUN_18030e560(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x30f730,4530,FUN_18030f730,,,dd896500a9256dc411074edef0dba589162a0ec5b24e1f774f05b1c8f8a12ecd,undefined FUN_18030f730(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x3108f0,4748,FUN_1803108f0,,,44d558a4d9204a6710d8bac32e735fd69949d68183b6c57d02584f60aac70b90,undefined FUN_1803108f0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x311b80,5074,FUN_180311b80,,,75f266ab82d2cfe31961c8251688293af2c7298de42416a29adf0e91bc4aea43,undefined FUN_180311b80(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x312f60,5074,FUN_180312f60,,,5d5b322eb61470d2499e870a9ef97c1c3c3c2afd4dd3b910de6ac4682f1b42ce,undefined FUN_180312f60(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x314340,3541,FUN_180314340,,,52b48c8a2e0bd7720919a25db713c40853c951dfdf6b0d8ce2f3c0e7e73d9add,undefined FUN_180314340(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x315120,3516,FUN_180315120,,,569c27e16742aaed521937e2687de69989bc4de6ab34f5a97c4e85badf0f9499,undefined FUN_180315120(),ghidra,clean,
