module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x1200008,245,FUN_181200008,,,955abb1258329052a977c8327a4b324b304c9547a71a8920dcc510f8561e47c7,undefined FUN_181200008(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x12000c4,233,FUN_1812000c4,,,11f3d632d1fdbf9e6da6a1e9b56d1b5a2d029f8b20ae3046467b581bd0cd0151,undefined FUN_1812000c4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x12001b0,283,FUN_1812001b0,,,144ceb9a15ad52a6feafb87aad3021f958f06263ce47eedd59ee10a451684d9b,undefined FUN_1812001b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200264,18,FUN_181200264,,,ca9b9f80dc29468b6921d6e56241d465b350cd170a29a1dec09efe45f15f0f56,undefined FUN_181200264(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200278,685,FUN_181200278,,,8dba377024eb9b0ef01f37e2811db93035ce713d78ce259145d64f2120a305f0,undefined FUN_181200278(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200528,158,FUN_181200528,,,0e0ef7605f203925482f43434d6c5f5a8a0974bce921161dbc19d79e1c92c8d8,undefined FUN_181200528(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x12005b8,464,FUN_1812005b8,,,a2c4db8e6f06ff7328d75ea86476469d5485710fcafee7bac809a41f3c256e24,undefined FUN_1812005b8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x12006d4,102,FUN_1812006d4,,,1bce4ed532c455da88d32048552aa227e0fc351344caedba81af20e967e6d966,undefined FUN_1812006d4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x120073c,264,FUN_18120073c,,,8d094f5da7cd362bd7e17896e781f24acfe7c8dfb722e3ed7d9420c2c0c333aa,undefined FUN_18120073c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x120080c,40,FUN_18120080c,,,2c17a8cd5483c09b5cc06c2b1c61bf94ae16a9bfe655b695bd6b8783b03892f3,undefined FUN_18120080c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200834,90,FUN_181200834,,,35a4ca6fe5c0f366349b7521218eeb044fe64e43713e89f1732d7facfe037259,undefined FUN_181200834(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200880,230,FUN_181200880,,,52bf652616eee59f4e0dced672ba97a509f82c3912d2c22dd2123c4bc6891fe7,undefined FUN_181200880(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200968,335,FUN_181200968,,,ee1e9f38cd7291792e5c4ebe3ab7f00c58c05f62ffbace27305af7c51b9b0879,undefined FUN_181200968(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200ab8,57,FUN_181200ab8,,,922549f09b5ae3b357f836a7fe9db72cc837b96800e1800ce9983cb22a7c2bcd,undefined FUN_181200ab8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200af4,39,FUN_181200af4,,,0101b75aeb8b2374e305db1c5d8e54dead7ffe9a7177b5d8366ff44e5a8aa737,undefined FUN_181200af4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200b10,237,FUN_181200b10,,,f4010f47933d56581eecbae75db4ef95310d32bcafaa85432e036bcab501a83d,undefined FUN_181200b10(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200c00,166,FUN_181200c00,,,fe413516e7eb67650351616aa4148c6f1b0237003e118ec6a0f88bc3b1bbde5b,undefined FUN_181200c00(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200ca8,22,FUN_181200ca8,,,129dd00223085d2d526d4eb18973446c6c6cd5caa41d576ea2ff80e4de252cfb,undefined FUN_181200ca8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200cc0,179,FUN_181200cc0,,,7c75f6a7e4fd2a4d784ffb26c4b195b550de0ca7949516b54b586ff80bdeb08f,undefined FUN_181200cc0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200d10,41,FUN_181200d10,,,19e33e667ed45c407ad457901130f725e600b943da14f6c5411877db2e83ea14,undefined FUN_181200d10(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200d3c,180,FUN_181200d3c,,,2c856b16a8cd09f53fe3a89bc8a04033abc497b4c0e003f2eaa5393a00656ff5,undefined FUN_181200d3c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200df0,335,FUN_181200df0,,,6c92423b167ecaea877c2c141a0ea88bef7e2104443b6487053fd7aac50cb814,undefined FUN_181200df0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200f40,316,FUN_181200f40,,,6dafcc0cc613c12fc3760b28dc3932957024a25a6dad25c2822a812b3fb55491,undefined FUN_181200f40(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200fd8,45,FUN_181200fd8,,,b056f09b3671070d343bd337e71d98a3e2861f602cdd18499fa014cc2a608df6,undefined FUN_181200fd8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1200ff0,205,FUN_181200ff0,,,9dd3b7df116138f31f330eaffaf8450bd1d118cdc22ecc17f23556208f10b161,undefined FUN_181200ff0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201068,134,FUN_181201068,,,6abd57ed6772e7e7fcf395fc8b630fd300d7c497f3645f20ff6c52dac5041b86,undefined FUN_181201068(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x12010e0,195,FUN_1812010e0,,,cf10ab4bfad620e30d06292cf64b6899af98d086b6d3519cb8966702480deeb6,undefined FUN_1812010e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201194,102,FUN_181201194,,,378d693870955557f01f97ee3d27a7728bde54b4db22a6f120bb5e54940d9ce6,undefined FUN_181201194(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x12011fc,155,FUN_1812011fc,,,ddd0f23e9610cca7a9874306175480b7584f28b14e8f1a90e78c3b21e33d7473,undefined FUN_1812011fc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201298,291,FUN_181201298,,,736480bcfd71de813013ac8fe597ec5b8cc032a1c2822d67e70dccddeddaa1ad,undefined FUN_181201298(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x12013bc,555,FUN_1812013bc,,,f8217995c2d3b047b6efe87a732f1a3474bd595662b9161ad9e768f86e70b9ac,undefined FUN_1812013bc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x12015e8,98,FUN_1812015e8,,,472c2417a6877b45acfbb0622e7d649cfc2e20127469bc9e080b569c67d5a9a9,undefined FUN_1812015e8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x120164c,189,FUN_18120164c,,,81616eb67043148e00a2c520a642dc14a6a977a6aac580b2d0c86462627876cc,undefined FUN_18120164c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x120170c,104,FUN_18120170c,,,e5a018a5c66c5234de8ff825889bc91aa7b5433721defca4452daa462b79d9a7,undefined FUN_18120170c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201774,189,FUN_181201774,,,5d5de65c17b469beab64f5d9f0f1ee50eb891371f0f7bfcbfea136c3e5fa1f53,undefined FUN_181201774(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201834,319,FUN_181201834,,,dd8c79ac9b9a41795914f583e08661c3d0e03da10d1e22d8b35e6f779cf9c05b,undefined FUN_181201834(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201974,41,FUN_181201974,,,2a11157a4559dc7cd5db5157e9e6a04f52f4054065eca55354dbfcb5adfaf0d5,undefined FUN_181201974(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x12019a0,249,FUN_1812019a0,,,d5a2339f881146c27d2e0d4f24997efe3c671a0d9384e61ae79e2842b1d55b90,undefined FUN_1812019a0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201a9c,186,FUN_181201a9c,,,94fe25fa922a37649262401fc9021fb61d54f1965550d9b7e917301f326e1582,undefined FUN_181201a9c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201b58,94,FUN_181201b58,,,e559514ad69af3c39fe05e1eeae18c7f3facf1721719165206024fb72eb29632,undefined FUN_181201b58(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201bb8,380,FUN_181201bb8,,,331943a4cecb7ca32c66624a827bdf8d28172bf24e4c07dcf18b061a4ccd488b,undefined FUN_181201bb8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201d1c,58,FUN_181201d1c,,,85212a18d9e2738b7c05ef9f5dad9a7fa698f26c397b1fb3a1cf6248092fbfa0,undefined FUN_181201d1c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201d44,143,FUN_181201d44,,,c14aab596bf1ce2bc19107c712ea097272db403f8a67aa2d5f0d4b5d07647f42,undefined FUN_181201d44(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201dd4,45,FUN_181201dd4,,,c70d7c7f557a3514130c8ae8d7022c41a30917e916cf18c145e42c62582e6f1e,undefined FUN_181201dd4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201e04,500,FUN_181201e04,,,dfa289594f747b015ad4927707cc464caa37127e3d110d21869c63b3f49dc69b,undefined FUN_181201e04(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201f17,7,FUN_181201f17,,,5b931b3b8931375bde55ca28e6b83f4dc4ec12e6bcf4085fd76e42809c662b21,undefined FUN_181201f17(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201f20,155,FUN_181201f20,,,0f5511cb05c146e854631dd28071da48e94ba4886cdfc2baa98354e130b920fa,undefined FUN_181201f20(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1201fbc,301,FUN_181201fbc,,,0b2de20ce3df134b3e507dd4126fcf65689609f0f5029db92f694921908b905c,undefined FUN_181201fbc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x12020ec,155,FUN_1812020ec,,,c844c9ccf2c5aab52e3d1a317e13a4c45856f1134faf7d593b0d6a23e3142673,undefined FUN_1812020ec(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1202188,311,FUN_181202188,,,cb0aa7bf2cef8f84263250e94bc5e235620b2dbdb05f9f22cb56d75158371f20,undefined FUN_181202188(),ghidra,clean,
