module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0xa0003c,258,FUN_180a0003c,,,068acbd370adf09e1c352c9751ccfeac624a544643da5bd8f0b065aaed8de219,undefined FUN_180a0003c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa000f8,151,FUN_180a000f8,,,bc7bad6d8c32293e1c3013731dbf3c77cf7ac92fc1be4653782c6631ce1d3272,undefined FUN_180a000f8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa00190,62,FUN_180a00190,,,aa449932e23f7c68fa787f1c64a04756c23a966638f9a14157adfe06ff0c4685,undefined FUN_180a00190(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa001d0,646,FUN_180a001d0,,,b6a985371f729f89436f7d6bc1856615728462f1a068db0d0bcdc09c9267c3d8,undefined FUN_180a001d0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa00458,30,FUN_180a00458,,,6a31c370daf096fae2e737fd2bac6af0d9421f081b09f73c7d30c222aa9e5c44,undefined FUN_180a00458(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa00478,43,FUN_180a00478,,,7797ac1120f46c581715b49f2706bb98ae13292f9fc7ab8b34a802a7e135707a,undefined FUN_180a00478(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa004a4,101,FUN_180a004a4,,,8f4116e133a1ffa99b3ea6da2c921ebd751a7ad7842d209fe19380dd6e9c293e,undefined FUN_180a004a4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa0050c,378,FUN_180a0050c,,,bbffc191fc6ff0e0e43cfa8be96509de14f3e0ce492a95159ca2e29f089c1390,undefined FUN_180a0050c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa00680,186,FUN_180a00680,,,6bf752dc1223a82f96ec3b1a4cc15b1cf566494ffbc1998b3a41b54dd4ae86ee,undefined FUN_180a00680(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa0073c,306,FUN_180a0073c,,,a7c77870cc00d331adde96a66de2527e73c3555e3f796e474cf7329250f99f7b,undefined FUN_180a0073c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa00870,121,FUN_180a00870,,,06f507f95133a22e0aa0d5570771135969e6ffcc25c568dcd82313b62a3795c8,undefined FUN_180a00870(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa008ec,30,FUN_180a008ec,,,b7d89331bd6052b8634b58357f032baee991e5fe3ce679b11ad5a638400e6048,undefined FUN_180a008ec(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa0090c,441,FUN_180a0090c,,,1ac118f1820537f1bbd2c9ea89cfcc39a1515cb883e06d89c7f62c05c0e619f0,undefined FUN_180a0090c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa00ac8,86,FUN_180a00ac8,,,bd6ee945b6334f34ee9f5f0f06a0b30ca5d02c8ae20ed62a9856199bf7d06b29,undefined FUN_180a00ac8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa00b20,32,FUN_180a00b20,,,98c6e1232639996ac575f655e00271b68b0ce0f0e25aebb3d47ba6a84323ce4e,undefined FUN_180a00b20(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0xa00b40,73,FUN_180a00b40,,,09871186f93e61fad6db19be09f3451428902e134c41c43007642badcf91b0ae,undefined FUN_180a00b40(),ghidra,clean,
