module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x800044,5,thunk_FUN_180800610,,,07df35d0e0728a2dfdb4538039c1833ded20f15033e4425238cdc455e93bd94e,undefined thunk_FUN_180800610(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x80004c,389,FUN_18080004c,,,f994d1e1b8d663ff21b02f86c425b0fbc12516862e84e795bb0a91ae738ff886,undefined FUN_18080004c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x800164,1195,FUN_180800164,,,a53b704df612812f4644611eedddc31225a36ddb3fc70e9c67b0ca51a37e7e86,undefined FUN_180800164(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x800610,109,FUN_180800610,,,037a9ac1a6ce53443143ee492e9dd3fe9998eb210382d95c1150c5ba0a9a6fc0,undefined FUN_180800610(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x800680,34,FUN_180800680,,,7c57594052dc85ecd3d39690f7cc0a35a72f460de775bedcbf06f5f29379f24f,undefined FUN_180800680(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x8006a4,61,FUN_1808006a4,,,6ebd476c2b3775e9cabddece6d0182f66b314466750da4d6e7c1ccbc6e84af41,undefined FUN_1808006a4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x8006e4,30,FUN_1808006e4,,,8e0aa6727a5158a96db6e99b50c865d8c6582b7fa75c5944172d77a64cda5af2,undefined FUN_1808006e4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x800704,21,FUN_180800704,,,2a1dc467954eb8c5fcc89e6910c1276dbb58b044fdbe5dc66158139b6b9a748e,undefined FUN_180800704(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x80071c,119,FUN_18080071c,,,732ca5877bb96c0f84aecf701de19a8eb0884ed350857f82f849090f72c9ed73,undefined FUN_18080071c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x800794,407,FUN_180800794,,,0458cf532120231a1223b96dc19a28c842fd2b706c788a68a7732edbe256e664,undefined FUN_180800794(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x80092c,223,FUN_18080092c,,,75bf48daccc307ef0504e427c892ad45ec2f63122efd9e265eb7084183766993,undefined FUN_18080092c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x800a0c,259,FUN_180800a0c,,,d9b00f22494f1b2c045e9f2de4b227718508656b7ef90946813e9298c908feb1,undefined FUN_180800a0c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x800b10,791,FUN_180800b10,,,a944bed2ad92fff710cbf1f6fc4a54be621b38387fe24663cde891892c6866e3,undefined FUN_180800b10(),ghidra,clean,
