module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x1000314,273,FUN_181000314,,,4a7085e838bb53545677d02fab68e176deffa3220d776a170158f1d8a0e63d11,undefined FUN_181000314(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1000418,196,FUN_181000418,,,e5b0e6350520d6bc86918c0290fa7735bb5820539ff4d53a8a855534d56b73b8,undefined FUN_181000418(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10004d4,175,FUN_1810004d4,,,9be4c9db57aef4b4a785d33b73f9e596aa56669989c83cffe907cec60e16b121,undefined FUN_1810004d4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1000584,317,FUN_181000584,,,5078fc15fe7393a1c868958c113911fe6b7d4035eeff35ccd7bc304e0beba6a4,undefined FUN_181000584(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10006b0,264,FUN_1810006b0,,,b512c40479b1601b3603994ee87317804ee7b0a075e8e9df3a1b5087f977b405,undefined FUN_1810006b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10007b0,293,FUN_1810007b0,,,24b5458f3526c65dd04a5b52c3cf55c754660a4bd268a84f4c98bc0683901a23,undefined FUN_1810007b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10008c4,264,FUN_1810008c4,,,8cd47d7abf577c5f6d723a9304670972f946c72298a5ff11fb19cd8edb6d2f99,undefined FUN_1810008c4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10009c4,243,FUN_1810009c4,,,5ef1e8caeeddf967f8f33d7e246c536674a3bee4cdb4a596953aee012a3ad077,undefined FUN_1810009c4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1000ab8,243,FUN_181000ab8,,,240fc8bb74be1054d7bec363bc1f86d1058575f7506708e621470726edd702e3,undefined FUN_181000ab8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1000bac,791,FUN_181000bac,,,8f9237f0f0705ac08c29d17ca44439eae9028ed8d00046488bbfc8cff678595d,undefined FUN_181000bac(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1000cac,26,FUN_181000cac,,,819234953c91d716a341edb10dcca2267107efa13f78881bbca64f4a7a11eeca,undefined FUN_181000cac(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1000cc8,155,FUN_181000cc8,,,4acb145820dfcc87ee4b12a59fabcd5d199f2b711d711409488a81507c797e23,undefined FUN_181000cc8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1000d64,298,FUN_181000d64,,,89a538e958cbe756dd37d9fdafee8258ae241ffa02594ec570c2ee2d29a4a1f8,undefined FUN_181000d64(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1000e90,317,FUN_181000e90,,,efdc7cdf128478a7945ec53041635ec945f7e57337f16da67a134a4b007b4c24,undefined FUN_181000e90(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1000fbc,264,FUN_181000fbc,,,3644255aaf7bb94c44cfc3c40a7961277eb5671212f8c5a994737b01d8e0c09a,undefined FUN_181000fbc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10010bc,243,FUN_1810010bc,,,e881504694e9315f205edf16bc5608c5b8153eeb24c4c7b510ab54bf94a4b0f4,undefined FUN_1810010bc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10011b0,791,FUN_1810011b0,,,0fbfc7700524a375ebb875ec02163c67a04b1a415c5131173030494e286eeffc,undefined FUN_1810011b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10012b0,26,FUN_1810012b0,,,819234953c91d716a341edb10dcca2267107efa13f78881bbca64f4a7a11eeca,undefined FUN_1810012b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10012cc,155,FUN_1810012cc,,,5fade021789f88145a60c7e9967e0bfd01790d2f95ae52e639e3de0986ee4ecd,undefined FUN_1810012cc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001368,298,FUN_181001368,,,822b3438c54957524cb2315d1fe529f321b6eb912d2990d6e086c522d1abaebd,undefined FUN_181001368(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001494,155,FUN_181001494,,,48dfa87c32e4071be0e6e452502e54c92d4159019dea153da2856d0bdc72f992,undefined FUN_181001494(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001530,311,FUN_181001530,,,d7978d0430ce170afc5f55752fff07000a6086478385219fadb737c2676ff1f4,undefined FUN_181001530(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001668,41,FUN_181001668,,,0ee90affa3ec13b8674015f1088cbde6bfb8c902f2afc6e0d6234361f1afde48,undefined FUN_181001668(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001694,155,FUN_181001694,,,0cf3592563655eb50b4cc53b769179a0ce7e77cbbea7d3adced0eb0dd1dc207f,undefined FUN_181001694(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001730,291,FUN_181001730,,,0411b1d7eaf7fc9ebf60249284ba67d146c9b78c4761af3f28546586c7d253c1,undefined FUN_181001730(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001854,68,FUN_181001854,,,36a6173d207efcf2899f4af61cbf01536e7603ec487446eef44397a89a919628,undefined FUN_181001854(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001898,109,FUN_181001898,,,6f38e8cf2cf6e3de9f7538fa4743768ff66c72a50ca4da5b2109d1b05b6aa3be,undefined FUN_181001898(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001908,190,FUN_181001908,,,145e23da30ccf48f6419a732a9a782aeca431a035263740b4b73cabfe9b46d83,undefined FUN_181001908(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10019c8,26,FUN_1810019c8,,,6a15961eaebf75ae57046170096d7ca678b4ecf79c694f8108587d551f194b78,undefined FUN_1810019c8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10019e4,86,FUN_1810019e4,,,d25d1d59d491bc62f033781c6d2ae4513be0a9663c6fca9aca7cb73ed2ae06db,undefined FUN_1810019e4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001a3c,83,FUN_181001a3c,,,97c57195b5b20d9b66562fc272b2a34af03f43c490f2ecb85e40f976569374e5,undefined FUN_181001a3c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001a90,83,FUN_181001a90,,,30b1cb81bd7047217a76dd0738cac8370bcf1369f949e072bd24b48fed30aa83,undefined FUN_181001a90(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001ae4,85,FUN_181001ae4,,,fb15af22f98d4684a05d9f41a35f976aa7362f45f54efe94fe0ac3a143767374,undefined FUN_181001ae4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001b18,109,FUN_181001b18,,,dc0652ae29a5ab85783d14d9f9ff7e1781eddbe68a7a7fd383056963237e5ab4,undefined FUN_181001b18(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001b50,461,FUN_181001b50,,,266a90d331b64de95ea85f02441178a96324dcc03652526e08c5f75341908cf9,undefined FUN_181001b50(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001c40,155,FUN_181001c40,,,4b87b1f3e5cde85a65cdc2ec81612d9752103d1ca117ea2d03228b7305798a22,undefined FUN_181001c40(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001cdc,196,FUN_181001cdc,,,b385a4436965cf7e5adce47abbecbbc55fc20d6e97cb636fd8de1f4842e634a2,undefined FUN_181001cdc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001d98,175,FUN_181001d98,,,b28a14e45a384ca85ca077ad1806c1ee4d1db5c7c42fcec7b42394ff772a8a22,undefined FUN_181001d98(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001e48,291,FUN_181001e48,,,abee1952d3fc432a84850c6e94dca331ab9280fffcadeef27b833dde9999a9fb,undefined FUN_181001e48(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1001f6c,384,FUN_181001f6c,,,1d9c6d7608199d0384f6550ea96c431953033658769bf0481e204bf0ef4d73b8,undefined FUN_181001f6c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10020ec,148,FUN_1810020ec,,,74ac16892d40d8c652b851d9f784ec35c93382001b0abb62b03eb9ae2c96d93f,undefined FUN_1810020ec(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002180,148,FUN_181002180,,,84e6a2ffebecc2bec4bb935e6b032ca9794a17de2cc9d27d3b81f04562cd79b3,undefined FUN_181002180(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002214,302,FUN_181002214,,,65d338703f2ec3fbe79f3d5c963def8318f58c38fd2caee0e465d8837ef430b9,undefined FUN_181002214(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002344,299,FUN_181002344,,,dde355ff67e5bf192f028aeacbc27a56829404ac4e1cbe932d9b980493853256,undefined FUN_181002344(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002470,77,FUN_181002470,,,47064a9044f7262f01d57e9f156f6cf148ae43c11dd9a384219beb4b8aef747a,undefined FUN_181002470(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10024c0,186,FUN_1810024c0,,,0c1837fa4d65c205919a5f9314c6b9859404c74c4768ae4015f71e5a32353cf7,undefined FUN_1810024c0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x100257c,182,FUN_18100257c,,,6e4ace83258f8522ca9d13ddc1868f4ecf87e03a00662f77923ef8091577267e,undefined FUN_18100257c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002600,134,FUN_181002600,,,a7f17c550d43cde92ff1899eb770b8ff31d446211105094b377c588a0dfba570,undefined FUN_181002600(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002688,126,FUN_181002688,,,e225e80e55e1fd906f843f2efdcf4997789554c4d9c44160a88fa49a857f82a6,undefined FUN_181002688(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002708,1608,FUN_181002708,,,670e00070bd0fd0294e24964356b8dc0b1eceff73c521ebca335c1e7fbe8e559,undefined FUN_181002708(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002d50,5,thunk_FUN_181002d58,,,b0d40b133b9394d93820ac0104b0065121d2d73df32c7bfb4e4cf5d805a8b103,undefined thunk_FUN_181002d58(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002d58,199,FUN_181002d58,,,958cc03d7ec61ce3bd09ca916ca4ebd86eb60451e0e365fb2bab1129c4a1c8a2,undefined FUN_181002d58(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002e20,30,FUN_181002e20,,,1f7ad9171880ac6d1db26d24e38a166ba88afa92d2a347a4ea55fb9b3d1cba10,undefined FUN_181002e20(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002e40,50,FUN_181002e40,,,5ba4de2d65f9c0f0d5d779bc6ea698d1f008d47434a11915b372a7e9ff285c6f,undefined FUN_181002e40(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002e5c,51,FUN_181002e5c,,,c09a2419c9928389acb61be2cf0b67f2e2e5501ffbec46ef0bab490304755254,undefined FUN_181002e5c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002e90,144,FUN_181002e90,,,94cc15691bf29dd4dde9801e5015829248074d866c3239de214b82a62b8df352,undefined FUN_181002e90(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1002f20,782,FUN_181002f20,,,b0cf9d42979f6ef0bdd1abf0bdb6244341870537b1ca77a5270030db1c71452a,undefined FUN_181002f20(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10031ac,273,FUN_1810031ac,,,8013920fb006e51779f1d04710b8e4fb04831b353e3388d15a8c42850806ce9a,undefined FUN_1810031ac(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10032c0,85,FUN_1810032c0,,,5eb131ebf98c8196338e9c3cd742818c640d5efad25eec9b28e65f3efa45cd78,undefined FUN_1810032c0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1003318,545,FUN_181003318,,,f24847593d01ec41cda5deb9461b7a229d80555b622ec3af1233cc8054ecff2b,undefined FUN_181003318(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x100353c,65,FUN_18100353c,,,d871ae9f56bd560c3aa8892df8bd22c5d450c9f70346b9fc45ae73100e017de0,undefined FUN_18100353c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1003580,123,FUN_181003580,,,2179f08fc19993e8c5dc55daafbd800be427356655adce993b0f140948cf4489,undefined FUN_181003580(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10035c8,43,FUN_1810035c8,,,7086ac9b477a87d3f42671e57786cc255964c19917cd94051e423dd92ee885ae,undefined FUN_1810035c8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10035f4,43,FUN_1810035f4,,,76d7e32a061610b8bbeb0ffee7e16d31a7161b166e8ec68dd47f372bac61c40e,undefined FUN_1810035f4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1003620,43,FUN_181003620,,,bd9e54ee1ef2f49c016256aa8ca211ff2be84990519378ed1e33b6b991841411,undefined FUN_181003620(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x100364c,43,FUN_18100364c,,,251c91ae47a39a1696977a9d98cda1cd56029369802341e9c8a40503de27020f,undefined FUN_18100364c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1003678,24,FUN_181003678,,,3764425ca12eb15930440317216c8e3f60c48dcefd92dbe919633162668b34b6,undefined FUN_181003678(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1003690,278,FUN_181003690,,,fb15e6d91e7921ba6b1687d60927566ff71cfcdd7ef1d84c4d6f9a024c0907a1,undefined FUN_181003690(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x10037b0,36,FUN_1810037b0,,,abcd9a24a6d3c73cb924d01effdd7dc0a07f4e6f5a8410583474a2090c503e6d,undefined FUN_1810037b0(),ghidra,clean,
