module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x900068,51,FUN_180900068,,,a03cb9abc53b393d10c40975c4754082d3bbb4f5ebccdfdeb7eae8d321c2ab2c,undefined FUN_180900068(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x90009c,138,FUN_18090009c,,,96d2b9e9be4f4cdcd8ea1d0e9484723bdef18924a376d1cda865eeff2872978f,undefined FUN_18090009c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900128,75,FUN_180900128,,,ace336f02dc49550935c385c3a4bbd2cfd458bd54581754347acf12bd9400af7,undefined FUN_180900128(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900174,45,FUN_180900174,,,65cabcf5a3c79c56846b16a2971dbf63867bb6bb7b6483f3bc9498fb38ea7a99,undefined FUN_180900174(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x9001a4,193,FUN_1809001a4,,,78e64faec828c9d271dd5f60bcbdf547dbbdee43f4629c4731fa1a3f12c831c3,undefined FUN_1809001a4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900268,148,FUN_180900268,,,c7c5b38f96096d90f292ae5b6bc76ed108c80fb341f20535ec557b51e7773190,undefined FUN_180900268(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x9002fc,34,FUN_1809002fc,,,9aaea3aa587ad1313325a59bf85e81921a75f7f711ad91f36afe918f322c8c69,undefined FUN_1809002fc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900320,17,FUN_180900320,,,a490d4d76948013a06d7902adfb8676c50bdf534d52790dd97cf4ef25a40c761,undefined FUN_180900320(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900334,184,FUN_180900334,,,72ad4d1396d72609af70946747cd929953bda25c3476d298de0b9b18defa8bc5,undefined FUN_180900334(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x9003f0,28,FUN_1809003f0,,,bf2d1082a6d1a2c9b673147129b2f4bc6914aade8bbd5af8e2eb61b6d70b0706,undefined FUN_1809003f0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x90040c,91,FUN_18090040c,,,d105ff7ceeb785b1d234499372984ef71c075b6ede13303056cb13eb063e1f11,undefined FUN_18090040c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900468,43,FUN_180900468,,,83de11b868f632df3fe90d30288a7531c73f9c607ca959833c34b1075bfe9155,undefined FUN_180900468(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900494,130,FUN_180900494,,,3312dea63b3a71aff3b42fbe051e4546ad6b8d3b29a4e0788312f1564115ee9f,undefined FUN_180900494(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900518,73,FUN_180900518,,,213cc40bc32b23085fafab3fbd691a5212760add8ff21b2adc9a7c84b6d88c68,undefined FUN_180900518(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900564,82,FUN_180900564,,,747497f35a8ac942b821284a57910e9285e513bea600cad8d1ab0416938abfb4,undefined FUN_180900564(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x9005b8,92,FUN_1809005b8,,,bb135e4813cd08a766647db643a4bdb20e6b7b669c541ada91070f5d96a3885a,undefined FUN_1809005b8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900614,363,FUN_180900614,,,b5b87e3073a22d0716f247d5f8b72a39a208562275d87d122280d1e89b23c823,undefined FUN_180900614(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900780,75,FUN_180900780,,,aea2c2307a4fcef50f91d68b31332a0e41e294eafec0a72660dcb81a2febccdd,undefined FUN_180900780(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x9007cc,29,FUN_1809007cc,,,d9a3654f5a153e9d5a9e0e0b7f8f9cc3dccff172abdfbe6d1c3a3b617df98611,undefined FUN_1809007cc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x9007ec,105,FUN_1809007ec,,,6c3afcb3d433da4b2746fdb6944b49a99ca100bfc43a59041e10cf813aba6b96,undefined FUN_1809007ec(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900858,53,FUN_180900858,,,dc7c62698db1846b63a8dbc0232e3a13a241a4318dee26159d9624ba739e3395,undefined FUN_180900858(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900890,75,FUN_180900890,,,f15904c487761a2d8bcba245f5828435f9877db3f55e1324c2dbc7ed6998b4e7,undefined FUN_180900890(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x9008dc,50,FUN_1809008dc,,,b24ac61c10e3d44d573c7007c915d56946e0acb09f6859ee4cb40620f076af7f,undefined FUN_1809008dc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x900910,43,FUN_180900910,,,4c744f11630fe676affdd1775af91e9ce37a9283226993bc5b7d07ba8b2583c9,undefined FUN_180900910(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x90093c,29,FUN_18090093c,,,5ea12ecb7618edce0c1f435a52b3e86be544a1d17153d80ecd7ef538e97b9818,undefined FUN_18090093c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x90095c,105,FUN_18090095c,,,af90e4748cece6bfbbaf267e3f07d49cbe377d4af549a915b3c0ed0f616f27ee,undefined FUN_18090095c(),ghidra,clean,
