module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x1500080,204,FUN_181500080,,,10cd04edfa862fdaad1abf77f979ab19ac9b931a1f8a0949204bff1704ecc698,undefined FUN_181500080(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x150014c,91,FUN_18150014c,,,0c120f5e77511fbaae42408c6585d7e13be16e379d4a87764c4b6e5a77014db4,undefined FUN_18150014c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x15001a8,170,FUN_1815001a8,,,6b01c8f18f15d3fb75d914ec6feedd4cbe0271145186353332bb0021960e0d74,undefined FUN_1815001a8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1500254,154,FUN_181500254,,,014e1bd494e7838d855361b556e974dea4f0838bccb068d72e60176b32bfe206,undefined FUN_181500254(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x15002f0,69,FUN_1815002f0,,,d4ef3c7c77bf9f7c6355cf3c34e5cb8592114c66eb28f845e9a0f99a4df8b774,undefined FUN_1815002f0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1500338,205,FUN_181500338,,,0be485ffe246a0d7fd6fa00643a84354b1e39960b8add6a5db84798fd52c4c20,undefined FUN_181500338(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1500408,190,FUN_181500408,,,e7b5490df23970409025fdc48e3b69d56b5b233a597f4f93ade53701c6dc1f64,undefined FUN_181500408(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x15004c8,190,FUN_1815004c8,,,a0a01ccfc121c9f5fde1d0142af7f9f61067823bbfec94e9bc2fc595a1a9ba23,undefined FUN_1815004c8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1500588,209,FUN_181500588,,,b4d26d212409078bd9de100e84908dc12c3cb26f245beb1464da62a24899fe22,undefined FUN_181500588(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x150064c,130,FUN_18150064c,,,5aee4338b40753a5936ce5d617e45cbaf6cfcb0341ac760d7badf2df376d03e0,undefined FUN_18150064c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x15006d0,308,FUN_1815006d0,,,5e142b50af4fc66b1746d8beab4edc21669b4e63eb4a813dffd865457ea6582a,undefined FUN_1815006d0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x15007d4,87,FUN_1815007d4,,,46a05dc98dad4c23064d8a4d6de908753f92332cae68fdbd65d7861c75beea65,undefined FUN_1815007d4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x150082c,164,FUN_18150082c,,,3b25f769d29f5e7b219f0e3bca6184537ee85ac708c836f62f2a5a41e56a7883,undefined FUN_18150082c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x15008d0,19,FUN_1815008d0,,,7666a8a3870fd2a9aedd3a051e09663ce19bcbfb135974f6b575526ffcedb0c7,undefined FUN_1815008d0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x15008e4,245,FUN_1815008e4,,,59ba0743d40f2dd42f774587b10665f268379416c293e28ba97d2788eb99ef81,undefined FUN_1815008e4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x150095c,391,FUN_18150095c,,,0d26005e7f45d958a5b868e0bc2484e503aea89eaf04db8326fb00d57e341d39,undefined FUN_18150095c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1500aa8,398,FUN_181500aa8,,,75335449d7031d6b10f95dc8f862ed3be4bae617506a6ca80d22c4c9f3301585,undefined FUN_181500aa8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1500c30,228,FUN_181500c30,,,db63d53d3adfdd9334a37c34d46f5ce6dba7dcfe25f70dd0cbd409198e0e2c0a,undefined FUN_181500c30(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1500d14,155,FUN_181500d14,,,a928384b14829330da534582e870654d1ba85371657d4b9527d621187915e804,undefined FUN_181500d14(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1500db0,311,FUN_181500db0,,,bbd10b0cbf493c7e20ac75ba5e362350b7dfce63d550cd99d123f4f8a2af5f96,undefined FUN_181500db0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1500ee8,190,FUN_181500ee8,,,d76d5abd646419df225e8095ef0837f1d2a5be0a8b048f9aa6cce653a5370dc3,undefined FUN_181500ee8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1500fa8,62,FUN_181500fa8,,,1b1ade39932cdfde5ee102833db015b8cfba683c73f993fa4bbfe73dbda10397,undefined FUN_181500fa8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1500fd4,255,FUN_181500fd4,,,99bfc82dafbdee1ca11efc00af9c3c34e7eeb7ed27ad806de1a721ecd644ec6e,undefined FUN_181500fd4(),ghidra,clean,
