module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x1400084,254,FUN_181400084,,,923b47db5a9e3d4367397f18bb1551eb812a8ae5753408fdc9ed37e098fff1ee,undefined FUN_181400084(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1400184,244,FUN_181400184,,,f4fec472fb594d018e9b905daad11d5fa54ad39b49412d882d5a9b28184e72be,undefined FUN_181400184(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1400278,273,FUN_181400278,,,4b446f24374176001ab13f8ff0344aaa6c905388e55624a578866cf18351f99e,undefined FUN_181400278(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x140037c,196,FUN_18140037c,,,7d82fd591f753f589a99c4c290caf3035b68737ad753d060e05ee2a0a561dc42,undefined FUN_18140037c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1400438,175,FUN_181400438,,,6c8197e92e344612441b6f14d21a0c489e2f88cf84082ba8d7e014c68989ccb4,undefined FUN_181400438(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x14004e8,43,FUN_1814004e8,,,c72f3ccc90d092ce4008d826f74be4ccff3ffa341e91b498c7cea981bc79f263,undefined FUN_1814004e8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1400514,1290,FUN_181400514,,,89c29c7a367dbdd19b132a193b35e53e9c73b526d57a147d0bd0865de525c48c,undefined FUN_181400514(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1400640,110,FUN_181400640,,,e35a7fc0408d82f92cdf19540fdaf6afe4aa2e35095189cbb7464cbc21ad875e,undefined FUN_181400640(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x14006b0,212,FUN_1814006b0,,,2d45dd046331e1cfba0a6f23c6a70294c26b54895bc646eab1bb3384796071da,undefined FUN_1814006b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1400768,5,thunk_FUN_181400770,,,b0d40b133b9394d93820ac0104b0065121d2d73df32c7bfb4e4cf5d805a8b103,undefined thunk_FUN_181400770(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1400770,103,FUN_181400770,,,34f0f07df20275cb9b71fc2a1847aeb4a4185711f881ea5557ebf73fef3d40d8,undefined FUN_181400770(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x14007d8,95,FUN_1814007d8,,,933f14d5f8a1d62f798e8078b2a476a83ea84b8396b7904a7ff90c7b30fc20ce,undefined FUN_1814007d8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1400838,201,FUN_181400838,,,eea80be8763d96577e95cfef5012ae6868685bacdccd17a117a3627a9c7b9223,undefined FUN_181400838(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x14008e4,53,FUN_1814008e4,,,c85bc050c5267d30c1c8cc5d95ba60e7ab4f752bc07a6c243803d5dd315d7798,undefined FUN_1814008e4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x140091c,417,FUN_18140091c,,,86afa48aa160333ab13e0b4a32d9bc86fb6ed116204083a17049ea5b8f2303ed,undefined FUN_18140091c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1400a3c,40,FUN_181400a3c,,,97e4f7a6b6c7d8ccdf8285a46fca0bd16fa9b7e3812c07c8088171e8376cf0d5,undefined FUN_181400a3c(),ghidra,clean,
