module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x100030,2163,FUN_180100030,,,b4daf3c9f9eae389cd8dd3288f3832fb24810119215705f7df77d3fa4db75b65,undefined FUN_180100030(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1008b0,1949,FUN_1801008b0,,,0f67b59da516ec2d1ef2b215438f991e536c424cb378255cfb6be48c45583c68,undefined FUN_1801008b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x101050,1969,FUN_180101050,,,053552afe574d8381204145589f356376572e3b01f722d7af2a7ad58ab918268,undefined FUN_180101050(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x101810,2195,FUN_180101810,,,5e509f48b5f2b36b98b39b1b7168c96ce17cad5ea5490e7f167b725479ccf587,undefined FUN_180101810(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1020b0,39,FUN_1801020b0,,,17db857ed2ca748707bce7dda78c280a01ab175f91d43084495a79bdb567bff5,undefined FUN_1801020b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1020e0,39,FUN_1801020e0,,,0d1ac412115d757efca6399861443d08a9c7eebdd0fc8484b3168376eef143af,undefined FUN_1801020e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102110,39,FUN_180102110,,,416dd307af9840aef16874993ebb3539998271d80e2875b19ef3b089949fc612,undefined FUN_180102110(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102140,39,FUN_180102140,,,27056abf0bf955b379bbfec00cd0802d535180643560b50786703a9f1e5754b3,undefined FUN_180102140(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102170,39,FUN_180102170,,,5e6d02e468fe83f159e8564a552a3fc7d378033abb7b96cc518ad448b46d4e82,undefined FUN_180102170(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1021a0,39,FUN_1801021a0,,,2832f3fc6d2b9222e17792d8abcc6fe120a7d605469fade4b898d4a7b890427e,undefined FUN_1801021a0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1021d0,39,FUN_1801021d0,,,68b02a0db6075fe8f71593d450bcba854412c21854434a3691e1bf0efe1a2544,undefined FUN_1801021d0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102200,39,FUN_180102200,,,b66ba1f104e44a3fab0aa0c62f8e262cea7d08da31d4f5278611b8f756ae9049,undefined FUN_180102200(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102230,39,FUN_180102230,,,c2d5fb3d5fde8e81f4f648446fd0aa6caf364a994fea2506e6508d047b5d7677,undefined FUN_180102230(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102260,39,FUN_180102260,,,f9ddf4a7d8888572a4041a5988d74636575bfa906413b7de91b9c327d7e716a4,undefined FUN_180102260(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102290,39,FUN_180102290,,,69bc24fdd5dfae24609d851f35ca14102a6ea03091c042e8cb07815c4474e4c7,undefined FUN_180102290(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1022c0,39,FUN_1801022c0,,,06c80ad1335e32b1f0811c941a157945cada8226f370b3b4af73a4a67a1d7f09,undefined FUN_1801022c0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1022f0,39,FUN_1801022f0,,,0586ca9db859e5ff3c55ba295ef3008ee41662138e00a38ab9e9e9380d130e99,undefined FUN_1801022f0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102320,39,FUN_180102320,,,cd3aeb73ea538d1c9714104be3a3f898d18727e25f217b2ea9d6021b30223418,undefined FUN_180102320(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1023a0,198,FUN_1801023a0,,,d099a2c25a7991979e19edd1c778895d09734b2fd7f33c995812e070a20a16a1,undefined FUN_1801023a0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102470,39,FUN_180102470,,,bedfd5acc2c989d30087084351c0c34edaf3a7fa8811f1323b5f49359f5c588d,undefined FUN_180102470(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1024a0,39,FUN_1801024a0,,,60d00a9b227e2c5d019da55b76a8913c2eb1dbbc8625034cba3b3ef5bce8d561,undefined FUN_1801024a0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1024d0,39,FUN_1801024d0,,,8836193f0d563c57a4308143a72b566f47f0bca981705a10034f3f21c37040fb,undefined FUN_1801024d0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102500,39,FUN_180102500,,,393bd9dc875102e79aed7da8d5c1b0df6e3e4dc60afc6d16b8fc06d703e2d9e1,undefined FUN_180102500(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102530,39,FUN_180102530,,,cddec98a6723b358a69a29d935c643f29a1da84765ff46880de3cb7540df4ab3,undefined FUN_180102530(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102560,39,FUN_180102560,,,c55ea5a1b7632f8160cfe530eae66c52f03eecae6d507a32978f10f713df1244,undefined FUN_180102560(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102590,39,FUN_180102590,,,d417a0939ef59e4ea26e55837bbe1c49709dc76f5e208759014b5b48ce59ad01,undefined FUN_180102590(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1025c0,39,FUN_1801025c0,,,f711c4035aa6bfec19654b49b7f4e6e8f577a6d175f528676fb12b1e00d6326a,undefined FUN_1801025c0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1025f0,39,FUN_1801025f0,,,be60de0ed921951417f53b443f67b0c1c737dbe83c4561f3f968d721cc73bb42,undefined FUN_1801025f0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102620,39,FUN_180102620,,,c59c2043695f53ac6b5a2f5cc342f48bc2c8b59b769bab80cef93dbaa8ab7d50,undefined FUN_180102620(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102650,39,FUN_180102650,,,f2232693a128abb26fc530967c9a1924d1921e845bdbbf381563cfaa5d692960,undefined FUN_180102650(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102680,39,FUN_180102680,,,da0cdf5412621b7ea41bf56be52efd46f39dd92449a37140e97ca2b3fd27d41d,undefined FUN_180102680(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1026b0,39,FUN_1801026b0,,,f078531218ac036d2767c6d83c269d498af8d3dae724742196995054064e1179,undefined FUN_1801026b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1026e0,39,FUN_1801026e0,,,26a05dca90c0db67712d9b17f0cba0341e6354c16e144b2234926107d7f46d1f,undefined FUN_1801026e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102710,39,FUN_180102710,,,a5063d3d5a91113861ed88804aef7550d8d5e929bda38ca0836b9e756ce7c426,undefined FUN_180102710(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102740,39,FUN_180102740,,,cf7857a2b4c62e9a266db22917b2d6fe46642a6969ba58697a99aff779d8d1ae,undefined FUN_180102740(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102770,39,FUN_180102770,,,73d5f0f1f68a39747c91a8c266bc85e898df076ba2e58a9975d4a2950071502d,undefined FUN_180102770(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1027a0,114,FUN_1801027a0,,,12ace63adb8fe9bf322cd56b50929f78bbbfa3ee652616cd7aef1115552d36d3,undefined FUN_1801027a0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102820,39,FUN_180102820,,,7e76a60c1ffe2cf0bc1df8e30b077d5aacc44cc47f86caeea5fccc49f9ff5492,undefined FUN_180102820(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102850,39,FUN_180102850,,,f9cf0cf88b458e762549a0182f79aad857b41e4fd5082edc3305a9833f57d555,undefined FUN_180102850(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102880,39,FUN_180102880,,,796fe95894152cca727198209a34818fa31949e14cb68799692078b9f0cbc3c0,undefined FUN_180102880(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1028b0,39,FUN_1801028b0,,,435fcda5d5998f4db142fd0128c4072cf3971a22fcd5d377a191472a062a629a,undefined FUN_1801028b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1028e0,39,FUN_1801028e0,,,1a0a2113ec2177bc1359d67c2e32077ce6ad35c32fdca5ed480c14f87db317d8,undefined FUN_1801028e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102910,25,FUN_180102910,,,97327d18f0c7ba6f672d8f7e2b1c30015e55569d6720bc0b2f4a4a0d08f86a7e,undefined FUN_180102910(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102930,39,FUN_180102930,,,0faab7143dbf9697c116696a510a77cd0a2fe1dad2306f35854e36a565a47fa3,undefined FUN_180102930(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102960,25,FUN_180102960,,,46c3cb673f18267772dbb80a451a89292ebbea854b08cd2181bde7ceaa9ca09c,undefined FUN_180102960(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102980,39,FUN_180102980,,,d5c70f8bdca68758c3306d7ebcbe6b800ce3a0ab82edde33dd3f7fe4fdeb3cae,undefined FUN_180102980(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1029b0,39,FUN_1801029b0,,,8f1da17c7ed7727ebf1716c24e13e64d0d3027461e41ca594a6bc2b7b3754b96,undefined FUN_1801029b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1029e0,39,FUN_1801029e0,,,2ad971cc0b69ed900be03dec9329c2baff51578faa3e5a45c56719f321b7daed,undefined FUN_1801029e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102a20,39,FUN_180102a20,,,0ed0978b8dd991d5efd91655e799cfd0c1cad72c898b3800a5f9e6caeb63c6d0,undefined FUN_180102a20(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102a50,39,FUN_180102a50,,,a33dc12818ac407a0d469cebaeca683022fce5de3b91d9b5d0b8aa87a294816e,undefined FUN_180102a50(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102a80,1338,FUN_180102a80,,,e73ee105fb5a16d75cfdf66e3c8e781c3b0f525e97d20dbdd8b961487c665c03,undefined FUN_180102a80(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x102fc0,1117,FUN_180102fc0,,,55b30eb071ad06cce9d5f47e2778ca139c610e9681af2d6dc30e1a5dc60685cf,undefined FUN_180102fc0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x103420,867,FUN_180103420,,,ab15f73675298cf17a2bbc4cdf1b07fde76f04adcb675e6398bd8290a80dc501,undefined FUN_180103420(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x103790,261,FUN_180103790,,,eadcfe6923cc24ec1627d0a53bae75696d74b977140939314365335db24594e6,undefined FUN_180103790(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1038a0,1624,FUN_1801038a0,,,e1a58888a98d16a5014e4ec26343b0558f6defa9d9fc3d117639c016178279af,undefined FUN_1801038a0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x103f00,39,FUN_180103f00,,,d0a6a9d2a01ef88d37a12e15d3f9591a1814843948e92d0f495f354cae67b86a,undefined FUN_180103f00(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x103f30,39,FUN_180103f30,,,68272567f91ef618a2cd8f507bb30009459a49291cbf556067ed08758b86e371,undefined FUN_180103f30(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x103f60,39,FUN_180103f60,,,e682b50d87e09d9d5b7c703e3433caf953f2c6d51abfe9ddb9ba08f955cf1b50,undefined FUN_180103f60(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x103f90,39,FUN_180103f90,,,db322298979ec263ea6e02ad6a381c4e600844050b0a1689edef287fab98acc1,undefined FUN_180103f90(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x103fc0,39,FUN_180103fc0,,,26aa32d8297899926a2de8baf7f59195f2aff6be4329d2a77489d4cb6b97816e,undefined FUN_180103fc0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x103ff0,39,FUN_180103ff0,,,77a0239250b0bc07af4081b76c11a4bb8dcda288497ee855a066dc2013f155ca,undefined FUN_180103ff0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x104020,39,FUN_180104020,,,41ca5705c657e24295ccb7e429c6bfc59be420c2d944848f5011cbd3fc16dfae,undefined FUN_180104020(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x104050,39,FUN_180104050,,,052cab04b677f303fb78471d884fc76865e4de7aae0d746ff81d920af2cc8562,undefined FUN_180104050(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x104080,39,FUN_180104080,,,5d6379bcac6cee70812c2477e498012f45b720368fcb9d554c13608f01be1f27,undefined FUN_180104080(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1040b0,39,FUN_1801040b0,,,2f4e1fd9dbee0610e17f7e3c6da253607d07dc2877357c9dc2ade6b7aeb06c63,undefined FUN_1801040b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x104140,806,FUN_180104140,,,07621bb490c15a0e1d4b502e2910fcb0fa25bc5871e5bdace95ce9c7baa0cdc2,undefined FUN_180104140(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x104470,39,FUN_180104470,,,81d4911bfc813dae651f6d3b9cb467d4e177a482a645a408cfac2a97d4570775,undefined FUN_180104470(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1044a0,39,FUN_1801044a0,,,106e0aeec1fdf28f515c0ce01eb0265395a5def4b7f28ff9c65b18dcd73554ec,undefined FUN_1801044a0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1044d0,39,FUN_1801044d0,,,d0684a60acd6b1709de76d48e985b735e2e68bd53a1225ddad91e40527b850e9,undefined FUN_1801044d0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x104500,39,FUN_180104500,,,17da18e0fb8aefce8bbc70123d6685a67fe1deb5805e45e6a64b4a6a301d52c9,undefined FUN_180104500(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x104550,39,FUN_180104550,,,c5b0c0d10a340a3b044451bc6c6ac98a321b0e2799219426bbbd602c49a73b35,undefined FUN_180104550(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x104580,39,FUN_180104580,,,2fb94bf7c5809f4712838e7c31c75d9aab7ff73f1cd10b29a17a1e3e635e6fe4,undefined FUN_180104580(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1045b0,39,FUN_1801045b0,,,db2d068fcadee031554ba9c0d39aad536594e9b24f7a39f6f83ab246f46c86d2,undefined FUN_1801045b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1045e0,39,FUN_1801045e0,,,b1942628ac42a189b13acce3954528cbca8dfeb061b5d4ce2bf085e1c9511c6b,undefined FUN_1801045e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x104610,39,FUN_180104610,,,4d7bf9fd25433f54da54c058129053afe8ecd986053726ecb9cbdef8d47ec7f5,undefined FUN_180104610(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x104640,39,FUN_180104640,,,e17df4fe99b6904a4132acf913424db8923d98cb424b829420b6ef69d5553d80,undefined FUN_180104640(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x104670,39,FUN_180104670,,,0e91265af8da4494f259f899b52395413a67a64ab2be25582bdd6f19cb43539a,undefined FUN_180104670(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1046a0,198,FUN_1801046a0,,,098b7f5ff7d1e09a830702194c1f68f3c4123e5cf8c8b19c50245712ad1f9188,undefined FUN_1801046a0(),ghidra,clean,
