module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x1800048,196,FUN_181800048,,,2ba3a37e604375bd67d2325c479c9f790ab15a6cea362ff7fcda34b70beb32b3,undefined FUN_181800048(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x180010c,26,FUN_18180010c,,,819234953c91d716a341edb10dcca2267107efa13f78881bbca64f4a7a11eeca,undefined FUN_18180010c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800128,155,FUN_181800128,,,e2112abbeb28c1b0024bf59a9122e4ebeaa7558d7b7e53a7839cb9ec54fe9d00,undefined FUN_181800128(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18001c4,301,FUN_1818001c4,,,01c092606ee14b5af6f2a4ab36deb8806a4a5deabc58eef00c6f4f899e476c65,undefined FUN_1818001c4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18002f4,207,FUN_1818002f4,,,fae68cd8ee6a14e9717ab933c51c3b1722aedc229cbdcd4a44d7b6c05c5499b8,undefined FUN_1818002f4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18003c4,180,FUN_1818003c4,,,b6ff15e5f6398eb8c74889c87445a6ca7b73c4a63ebb4fa7cf1f1be915af9aa5,undefined FUN_1818003c4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800478,180,FUN_181800478,,,6b7ad179c2cddf7fb8bfdfd6ed14559fe421736f6d8d81938b90fff13487c3d7,undefined FUN_181800478(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x180052c,180,FUN_18180052c,,,2bc6e7fdc700c9aa5e8004042eaf96ecb866591b230b4500f2974efb6cd8000f,undefined FUN_18180052c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18005e0,180,FUN_1818005e0,,,0a66453f80e39dc4e2d0070a8d6d659fab2e5e05cfe7a4e65193d6fee274ec93,undefined FUN_1818005e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800694,180,FUN_181800694,,,6a56dcb75701a345d06ea4fb0c1c2d78de253528b9f995a3d41d80d269e1a4c7,undefined FUN_181800694(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800748,180,FUN_181800748,,,48176381b9cf7e9e0b8640951774f3c0862d05c7f680d9c6eca5abdc7af34fc9,undefined FUN_181800748(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18007fc,180,FUN_1818007fc,,,74de7c2119467d86fe748c160e40874c943802fa6c9754b80b9158d6036dc073,undefined FUN_1818007fc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18008b0,180,FUN_1818008b0,,,2cc9423a98543d83a4bbfeb69c7529cbc9928e41fde5967e19dc742063d9d256,undefined FUN_1818008b0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800964,180,FUN_181800964,,,7f98d10a6e258ce8ac328d7883c27e34c2df7b41fcabd6afc865875a5f541815,undefined FUN_181800964(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800a18,180,FUN_181800a18,,,52189de6260c689e22f47c65099d937ed3fd0b0fe4ca4b4b44395470a04f7372,undefined FUN_181800a18(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800acc,180,FUN_181800acc,,,a46764f729dfb5909fd6c5d1797053accfd46536de437df0992235322d9c22d3,undefined FUN_181800acc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800b80,180,FUN_181800b80,,,ab453c49391ef804b0ed19d4d78e823818bcafc902338b6248b53809dddb7850,undefined FUN_181800b80(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800c34,180,FUN_181800c34,,,3bbba5dac5f88a29875539636a9f8ae6495678a9b0525da10d268bcfc646b04d,undefined FUN_181800c34(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800ce8,180,FUN_181800ce8,,,13d0ad6f8a73e20a8027ed3691fcbb3c08fded1ea2303355a7ad86a8f7c9d9fc,undefined FUN_181800ce8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800d9c,155,FUN_181800d9c,,,568aac003d8049bedb84c89b52ecbdd1a86eba76fac9271030dcf1cebb09972b,undefined FUN_181800d9c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800e38,291,FUN_181800e38,,,c8124c414ad90c8e4c73d861cf44ffbbe6bf3a6b12d8518410f91db2d9c86278,undefined FUN_181800e38(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800f5c,155,FUN_181800f5c,,,cd5e65d1b1456c277641c4a302283e6974b08d4585defc6fec682aec90703e82,undefined FUN_181800f5c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1800ff8,311,FUN_181800ff8,,,bfe9c2c68662af232e2b683c4ad1567f41e7c570a68c1719c90bdb2be3e81de0,undefined FUN_181800ff8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1801130,26,FUN_181801130,,,819234953c91d716a341edb10dcca2267107efa13f78881bbca64f4a7a11eeca,undefined FUN_181801130(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x180114c,155,FUN_18180114c,,,4db2a3ac9839514b3efaf532ec709c473e1730e1ee38ece3d6db4b93dc02358d,undefined FUN_18180114c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18011e8,304,FUN_1818011e8,,,d666b42e2e48f48421974a9d88c26af2af55df8f0d393e9a7cc0c03bf86c16fe,undefined FUN_1818011e8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1801318,155,FUN_181801318,,,d4ede01fab78c7b326fbf9886a57676570ff71a11c5c57184424b4c463652f99,undefined FUN_181801318(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18013b4,298,FUN_1818013b4,,,5922a3ee581d153fe8d4a70f3fae456139e3d61393c28258e05afdc544a424b7,undefined FUN_1818013b4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18014e0,26,FUN_1818014e0,,,819234953c91d716a341edb10dcca2267107efa13f78881bbca64f4a7a11eeca,undefined FUN_1818014e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18014fc,155,FUN_1818014fc,,,3d64d5d0c09f727115f794066f344ad4fb9872f5fe1002be9ed245001b7733c5,undefined FUN_1818014fc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1801598,304,FUN_181801598,,,1a08c2f3792014ae41151b8cd9d437591324d833532b99256d166c7d60960368,undefined FUN_181801598(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18016c8,155,FUN_1818016c8,,,2eb0d97a0098a9d70918b41bff5b9966a5f36008a2cb99b84ca677eb43a44314,undefined FUN_1818016c8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1801764,298,FUN_181801764,,,c4e498c0b4ae7e113c8a8bca91b5aa3a88ac4dc5889ae9ae00241281db7c0b33,undefined FUN_181801764(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1801890,26,FUN_181801890,,,819234953c91d716a341edb10dcca2267107efa13f78881bbca64f4a7a11eeca,undefined FUN_181801890(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x18018ac,155,FUN_1818018ac,,,ffd69fb2af41aa7b3812059f5de20f62de41be631c640031ef3b1484da9a5fb9,undefined FUN_1818018ac(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1801948,304,FUN_181801948,,,670b2ded459a4096be303291ae3c886e0befd36feee81d68373ebe67cc8e0603,undefined FUN_181801948(),ghidra,clean,
