module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x700150,18,FUN_180700150,,,c3aea9c34ba6ebd830ab57efac3e21bb63740addc606e7ab384c3716608d3b14,undefined FUN_180700150(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x700164,124,FUN_180700164,,,e4ec4f8da86206171d2e455389501eb9e510554f5afdc1f20825dd3de1ead8e1,undefined FUN_180700164(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x7001e0,124,FUN_1807001e0,,,bd6b9c6ca1616996511357fd6bde983b17a9061c1a18ff590d71c2d0c481d5a7,undefined FUN_1807001e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x70025c,164,FUN_18070025c,,,f3601ffdb01d85f34d69cc86fdc053c3475f85c20f2472f3d6c1ce084fa0243c,undefined FUN_18070025c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x700300,13,FUN_180700300,,,6f03e57feb3dd20b16de63c42af8aec121ac01000253103626d0d79f11f1fa4d,undefined FUN_180700300(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x700310,91,FUN_180700310,,,2985abd2ba37d3199dda02bd4c1bb9aeb640c300193d93b559c0a0342ac39ff7,undefined FUN_180700310(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x70036c,196,FUN_18070036c,,,c655195363a6a2008089c0e8928d34bf0d8bb738c5a4139ece79019f9960ca01,undefined FUN_18070036c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x700414,22,FUN_180700414,,,cf806d30b92feb6e31730b4b3bad54e938fd0fdb74cf77dd354b3f7a4ec03d31,undefined FUN_180700414(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x70042c,213,FUN_18070042c,,,82f11f989b39eb9b10410802350a855c7db11daa0c4a488607250c6b013dd29c,undefined FUN_18070042c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x7004dc,249,FUN_1807004dc,,,f1b96f925ca3e8ea29088e136c642fd60895ac5546dfa21775abca284905e351,undefined FUN_1807004dc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x7005d8,260,FUN_1807005d8,,,52f4085dc6c91aa549b4a03d3ec30033b8c43d58b25575503200af54921e4f13,undefined FUN_1807005d8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x7006dc,129,FUN_1807006dc,,,8eff8471fc123d1566c1661b4e2757f300ea6085e28dd687fb56f62d1a98cdeb,undefined FUN_1807006dc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x700760,65,FUN_180700760,,,2ae40285cfdeab9aca5c7afa8713e545bb7e53bf2395d36bd1048993ed476acd,undefined FUN_180700760(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x7007a4,249,FUN_1807007a4,,,47d88b0bef3f475ce0247b3eb8aea25bbfff1fd3bd31ac9bf1fe9c25fb963ffe,undefined FUN_1807007a4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x7008a0,340,FUN_1807008a0,,,79e4a92aeccd655e119eda1b6dc7a6c1b73ec58c0e6bd6e2d3dbff40c67d0814,undefined FUN_1807008a0(),ghidra,clean,
