module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x600280,159,FUN_180600280,,,0e1bad24dff1b6d488d15e4949acb2493b9ae865c632e3e1d58f38430b777d21,undefined FUN_180600280(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x600320,181,FUN_180600320,,,7abacb3cd57c35deb9e440b189f3a0727d2a59061bcac7e5a2feb7e4e0d7c0a4,undefined FUN_180600320(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6003d8,305,FUN_1806003d8,,,aa3794047199ae0961347951fcf88909070fce9c61744f1f38f8a2efb803e721,undefined FUN_1806003d8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6004d0,344,FUN_1806004d0,,,16434410a5a8d5a732cfc50077518fa75885ae20d64285c5c328101e10225148,undefined FUN_1806004d0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x600628,49,FUN_180600628,,,e6144449cd8658373bee1508285e2f3e8c1841838830d52bf31607d1c8e38bbc,undefined FUN_180600628(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x60065c,183,FUN_18060065c,,,73d124e12e18d54efbd79b20db443948d12255001f4153085cbb5b3e2e4aa562,undefined FUN_18060065c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x60070c,158,FUN_18060070c,,,e42a321abfb82d04171c2e1b37af59d84ff8043cdc39fae7488e09c02a11e5d9,undefined FUN_18060070c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6007a4,2983,FUN_1806007a4,,,54257db499b1d50172b2448eaf22d42c5ad612160f9440af255e43d2a0b38b9a,undefined FUN_1806007a4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x60134c,941,FUN_18060134c,,,d1fbbf7847775a887df84701597ccd219b2e3210204cf050a59293a5dd40430a,undefined FUN_18060134c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6016fc,132,FUN_1806016fc,,,efc2859d885a31283979dde9f569d754a956dba413569704720ddeb2c31585d7,undefined FUN_1806016fc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x601784,183,FUN_180601784,,,1acc9275832cf5149c4564e55987fbbead022a14463309bef494388e6c7d0519,undefined FUN_180601784(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x601834,168,FUN_180601834,,,d8422009213f5ea57613225c5519e5c5c58ff0b78e63cb47bdd3fe495a4f0b24,undefined FUN_180601834(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6018e0,27,FUN_1806018e0,,,033256ffd1f94f8edf5478c042d70ec839c3f4eac259e6e589c1004ee9b0f6c3,undefined FUN_1806018e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6018fc,1512,FUN_1806018fc,,,e1152ed9333d6dff7870cbcdecfd59b61a1acba1d26c43a65b2ade3982ef179f,undefined FUN_1806018fc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x601ee4,54,FUN_180601ee4,,,fe2ffd2713b89ffae90de63a3e1ccae75da120e6084f0b9dbd2ee0a79fcfcc2f,undefined FUN_180601ee4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x601f00,179,FUN_180601f00,,,239aae886ef6fc340cb49746b8c15371259899a60e3075e071414c054e383aea,undefined FUN_180601f00(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x601fac,80,FUN_180601fac,,,56c3b64f8ee1ca0928fbd030db168bbd8e9189b948f24aac02b97da6a6aa777a,undefined FUN_180601fac(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x601fdc,349,FUN_180601fdc,,,09806bd6771fe5d148faf91f304819a542f98f1fbb61fa680832aac80ee5245f,undefined FUN_180601fdc(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x60213c,214,FUN_18060213c,,,aecb70162899dcd8465edd3b73268a4e71844a86787c7d8789311df49761a7e9,undefined FUN_18060213c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x602214,204,FUN_180602214,,,bcc88edb092b88ab7a668c06131f140c3636d053f242de4c60e8c1107210b781,undefined FUN_180602214(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6022e0,511,FUN_1806022e0,,,8ce0572c8993b02d6435172bbf44ba3ae3206668ff86237e743224cb6ffe1782,undefined FUN_1806022e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6024e0,8,FUN_1806024e0,,,322cb33adafbabc8c50e140d69af34e30a256299a69d868856642de60b1263b7,undefined FUN_1806024e0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6024f0,8,FUN_1806024f0,,,baad0f43824845bb4b90c7697262c500510fffa4d08b5029b89fc3e37b3feebb,undefined FUN_1806024f0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6024f8,200,FUN_1806024f8,,,5d58b8ca9d1216b816ec86c2e02998f52d7ec355f43a9b33ae8fab829c53e721,undefined FUN_1806024f8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6025c0,5,FUN_1806025c0,,,d49c2eb1dced84bedda5cb728e395ab9eff80520cec40e3b02df645615aca595,undefined FUN_1806025c0(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6025c8,28,FUN_1806025c8,,,63b9742298448a5399c272489f3b1b6dad7ab800fb6a6543041adf4f95780cee,undefined FUN_1806025c8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6025e4,77,FUN_1806025e4,,,05a47b888e2d6d0855f13aa57fd98c2a5218e65887392b5a369f17b1322e3009,undefined FUN_1806025e4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x602634,49,FUN_180602634,,,f26a8148160e74f743d00d9c11fa8d0db630ee38e319a4704c63a90be8af4a42,undefined FUN_180602634(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x602670,13,FUN_180602670,,,e87ca37c07b1654afb3d2e2cdccf12f3df946df17dcd618a772ddb05fe93ea50,undefined FUN_180602670(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x602680,35,FUN_180602680,,,1600e524d6969fe28156b147e5452d6330ac1aceb04ab163756d4fa757fbf51e,undefined FUN_180602680(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6026a4,43,FUN_1806026a4,,,fe5d650fa2b49d25a49f5c1f96b614347eb4727ef6d9ec4fd4a2164ac82bf5a7,undefined FUN_1806026a4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x6026d0,132,FUN_1806026d0,,,970a52727b1c6a524d80ccfbc37ed55d0cfe31b4ba0fdcda989e4dbf7db00705,undefined FUN_1806026d0(),ghidra,clean,
