module,game_version,rva,length,auto_name,function_name,namespace,content_hash,signature,signature_source,decompile_quality,edge_reason
WHGame.dll,release_1_5_1164953_841,0x170001c,33,FUN_18170001c,,,c657fc9d79984fa788143cf080c130dbff6286265fba067b9df9006f7f7c1978,undefined FUN_18170001c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1700048,137,FUN_181700048,,,23e7ad6bf93bbf4b1930aa2564b4ea62137a6753045233abf418b34d0ee6c800,undefined FUN_181700048(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x17000d4,33,FUN_1817000d4,,,c7eff1175904281520efef1d85a03cebb07686ad0bd3e562be5d3cbff95ffab0,undefined FUN_1817000d4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x17000f8,196,FUN_1817000f8,,,096113500508816cf16630db525bbf7654934a3e1f398777fd393509037408b2,undefined FUN_1817000f8(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x17001b4,175,FUN_1817001b4,,,42ae17616b66d45accfe9f6b498f0d97125b60b92b384c9f8f4de7b9fc8b6f9b,undefined FUN_1817001b4(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1700264,234,FUN_181700264,,,2a8f1d9035797e5c22656e72b59c2fc89c61c9582f3302a3374bbe7189c2c4bb,undefined FUN_181700264(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1700350,207,FUN_181700350,,,29c15f6e0310b789f622a05fa5d86f0c9d95a2c33ac4c10e7bbee31a36b07159,undefined FUN_181700350(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x1700410,261,FUN_181700410,,,81f00e8a362b69cc222fa3157b060858a4dc72627926d841aada03bc0c76678e,undefined FUN_181700410(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x170050c,196,FUN_18170050c,,,4a7a4f082c99575367127a0ca1ac54300315cb5773f888b832d775f822f9dca1,undefined FUN_18170050c(),ghidra,clean,
WHGame.dll,release_1_5_1164953_841,0x17005d0,155,FUN_1817005d0,,,f1f8ece3660e593ac6cca41b0645fff92299166924d2e061c91915709fa56f37,undefined FUN_1817005d0(),ghidra,clean,
